Random;PHR
R1;51.06290259
R1;51.04398257
R1;51.07527499
R1;51.08820225
R2;60.16046286
R1;51.05429995
R2;60.16892986
R3;66.43332742
R1;51.05358231
R1;51.05333844
R2;60.15647964
R3;66.45611087
R1;51.05684993
R2;60.17741063
R3;66.45236747
R2;60.14398038
R3;66.46560436
R1;51.05132633
R3;66.45815016
R3;66.4417519
R2;60.15474415
R1;51.03136442
R2;60.16566526
R3;66.44850383
R1;51.0784395
R2;60.15806979
R2;60.1546431
R3;66.43975237
R2;60.16928142
R2;60.15819908
R2;60.16701367
R3;66.4564961
R1;51.06637883
R1;51.04986151
R2;60.18079183
R1;51.08162471
R1;51.05944491
R2;60.16649896
R2;60.15766351
R3;66.4435212
R1;51.05409544
R2;60.1616762
R1;51.05974235
R2;60.16359602
R3;66.44995702
R2;60.17216836
R3;66.44714625
R3;66.46444176
R3;66.43900355
R2;60.17694411
R3;66.44044423
R2;60.16220873
R2;60.16632538
R3;66.4411813
R1;51.05818383
R3;66.47667595
R3;66.44687811
R1;51.05885354
R3;66.44539262
R2;60.17469678
R3;66.45438958
R3;66.43357244
R1;51.08428814
R3;66.44810967
R3;66.44605935
R1;51.07565023
R1;51.06162232
R3;66.44329742
R2;60.17382854
R2;60.15018903
R3;66.45765868
R3;66.45003838
R2;60.15369794
R3;66.45002006
R1;51.07452248
R2;60.17346376
R3;66.44219151
R2;60.14917255
R2;60.18091961
R1;51.04691327
R3;66.45217065
R1;51.05243759
R3;66.44915534
R1;51.05262987
R2;60.16997872
R1;51.06682384
R2;60.16279908
R3;66.45133696
R2;60.17011259
R3;66.45801708
R3;66.44324741
R3;66.44691323
R3;66.47917428
R1;51.05925724
R3;66.44875172
R3;66.45578507
R3;66.43982453
R2;60.15753419
R2;60.16778684
R2;60.13051029
R3;66.44985037
R3;66.43124272
R1;51.07500697
R2;60.16564132
R2;60.15723094
R3;66.4284467
R1;51.04704053
R2;60.148972
R1;51.07192834
R2;60.1700529
R2;60.15505952
R3;66.43701481
R3;66.44718036
R3;66.42866303
R3;66.43548572
R1;51.07579609
R2;60.17461752
R3;66.44103015
R3;66.46601597
R3;66.44058755
R2;60.16049289
R1;51.06702775
R3;66.44505415
R1;51.05149416
R1;51.03498787
R1;51.05447233
R3;66.44010173
R2;60.15732233
R2;60.15579017
R1;51.04656372
R1;51.05266558
R3;66.45143278
R3;66.45216782
R3;66.44676026
R2;60.16637624
R1;51.05326072
R2;60.16471974
R3;66.44795386
R3;66.46554926
R2;60.14126751
R3;66.44078835
R1;51.07300783
R3;66.46331617
R1;51.05578898
R2;60.15317765
R1;51.07279348
R3;66.44737307
R2;60.1575163
R1;51.07123441
R2;60.15829056
R1;51.05747648
R3;66.46015379
R2;60.18070903
R2;60.15511373
R3;66.44734271
R3;66.45084178
R1;51.07137411
R1;51.07071699
R2;60.16342227
R2;60.14122557
R2;60.16745371
R3;66.44943548
R1;51.06634073
R2;60.17698274
R1;51.05698134
R1;51.05489049
R1;51.07973587
R3;66.45482574
R3;66.4504565
R1;51.04438848
R3;66.4488025
R1;51.05390597
R2;60.1627419
R1;51.056443
R3;66.45385383
R3;66.4527051
R3;66.44251931
R3;66.4223492
R2;60.16024598
R2;60.16911384
R1;51.07231136
R2;60.17125774
R3;66.44294197
R2;60.1557077
R1;51.05116336
R3;66.46330451
R1;51.09174135
R3;66.44627218
R3;66.45709875
R1;51.06133907
R2;60.15898945
R2;60.15643879
R3;66.44759264
R3;66.44967639
R3;66.44660605
R2;60.16657826
R2;60.15092486
R1;51.07563529
R3;66.43796807
R1;51.05826402
R2;60.15956762
R3;66.4491178
R3;66.4342535
R2;60.15475559
R3;66.44513998
R3;66.45672416
R3;66.43995786
R2;60.16512827
R1;51.05222826
R1;51.04980039
R2;60.155506
R1;51.06269873
R1;51.08107644
R2;60.14574128
R3;66.4530901
R2;60.1482659
R1;51.05401061
R1;51.0537056
R2;60.1660546
R3;66.45272753
R1;51.06905709
R3;66.44208025
R3;66.44128739
R1;51.06484789
R1;51.07553375
R1;51.06583373
R3;66.46282649
R2;60.13679466
R3;66.43680385
R2;60.15628534
R2;60.17327804
R3;66.4499484
R3;66.45524903
R1;51.06065639
R1;51.05774982
R3;66.45328758
R2;60.16649264
R3;66.44682125
R1;51.05367738
R2;60.1476704
R2;60.17262799
R3;66.44517077
R3;66.46754551
R1;51.07336436
R3;66.434511
R3;66.46925853
R3;66.46241022
R1;51.04824224
R3;66.43782688
R3;66.43849228
R1;51.06722874
R3;66.45939194
R1;51.06727016
R3;66.44306495
R1;51.08058907
R1;51.05035786
R2;60.16204572
R2;60.16590808
R3;66.44668697
R1;51.05727096
R1;51.06231815
R1;51.04732867
R1;51.05490188
R2;60.17206999
R3;66.46672838
R1;51.05738059
R3;66.45288598
R1;51.06168062
R1;51.0591597
R1;51.05819768
R3;66.4634804
R3;66.43879314
R2;60.17026324
R2;60.19101321
R2;60.17121523
R3;66.46585863
R3;66.4571794
R2;60.18213121
R3;66.44746299
R2;60.16067007
R2;60.16972369
R1;51.04889656
R2;60.1637548
R3;66.4337508
R3;66.45679019
R2;60.15364782
R2;60.14885349
R1;51.04552103
R2;60.16609004
R2;60.14554289
R1;51.05856526
R3;66.45354057
R3;66.45329437
R2;60.15770311
R1;51.05321961
R1;51.05619613
R2;60.16386354
R1;51.05162675
R1;51.06227935
R3;66.44317095
R2;60.17077817
R3;66.44824964
R2;60.1579767
R3;66.46603901
R3;66.44642632
R2;60.17161221
R1;51.04652876
R2;60.15034363
R2;60.14599569
R3;66.46686071
R3;66.44882658
R3;66.44006777
R3;66.42562012
R2;60.15145626
R1;51.06664344
R2;60.1432054
R2;60.16148658
R1;51.06699373
R3;66.45576707
R1;51.06231761
R2;60.15681462
R1;51.06175505
R3;66.44901448
R3;66.46005154
R3;66.44183906
R1;51.06562869
R1;51.05883034
R1;51.06980006
R3;66.44449061
R2;60.14912324
R2;60.13893536
R3;66.44260219
R1;51.07601973
R1;51.05800262
R3;66.46284132
R2;60.16457795
R2;60.15653463
R3;66.45682302
R3;66.46592334
R1;51.04392439
R2;60.16560113
R2;60.16456665
R3;66.44408868
R2;60.15870771
R2;60.1729617
R3;66.45149703
R3;66.44905394
R3;66.46668867
R1;51.05885735
R3;66.46886962
R1;51.05882013
R2;60.15933921
R3;66.43814509
R3;66.43020972
R2;60.16177701
R3;66.45727615
R3;66.46095727
R3;66.44451831
R2;60.16893241
R2;60.16790103
R2;60.15658158
R2;60.15519162
R1;51.081441
R3;66.44305742
R1;51.06397033
R2;60.16150902
R1;51.05935722
R1;51.06246408
R2;60.136729
R3;66.43187395
R3;66.4630178
R1;51.07243236
R3;66.45653456
R1;51.05965438
R1;51.07079393
R3;66.43917475
R1;51.04834807
R2;60.16975231
R1;51.05591406
R3;66.44526921
R1;51.04157569
R3;66.46213397
R1;51.04471281
R3;66.44079167
R3;66.45561985
R1;51.05907117
R2;60.16067534
R2;60.15916473
R2;60.14263062
R3;66.44797157
R1;51.05040284
R2;60.15894761
R1;51.06147689
R2;60.17220655
R1;51.05228258
R3;66.4398894
R2;60.16023077
R1;51.05224051
R1;51.05522637
R1;51.04094105
R3;66.43890892
R2;60.15626577
R2;60.16393727
R2;60.15853519
R1;51.071062
R2;60.14945908
R3;66.45581464
R2;60.16812072
R3;66.44748444
R2;60.16832757
R2;60.16220951
R2;60.14938821
R2;60.16095051
R1;51.047143
R2;60.15604139
R2;60.1779812
R2;60.1661425
R2;60.16131335
R1;51.06592837
R1;51.05216316
R2;60.15881722
R3;66.44103471
R3;66.43448658
R2;60.16786797
R2;60.16619109
R3;66.43269844
R1;51.06018163
R3;66.4400616
R3;66.45482465
R3;66.45956879
R2;60.1488488
R1;51.0640777
R2;60.16414417
R1;51.06127781
R3;66.4424894
R3;66.44252078
R3;66.44024289
R2;60.17436457
R1;51.05091596
R3;66.44943218
R2;60.15730877
R1;51.08245668
R1;51.05874218
R2;60.16927602
R2;60.16847303
R2;60.1659162
R3;66.46410153
R2;60.16367998
R1;51.07104334
R1;51.05793349
R1;51.06470322
R2;60.15070877
R1;51.06227912
R2;60.16663522
R3;66.45530507
R2;60.15179831
R3;66.4571826
R2;60.14481618
R3;66.44974801
R1;51.06365838
R3;66.4626315
R2;60.15916343
R1;51.07449228
R3;66.44374586
R3;66.46010716
R3;66.44514461
R3;66.46021899
R2;60.16609228
R2;60.17534533
R2;60.15881779
R3;66.44688552
R1;51.06249362
R2;60.16954255
R1;51.05214064
R2;60.17885562
R1;51.05863712
R3;66.44889614
R3;66.46782545
R2;60.15812512
R1;51.05595045
R2;60.15759642
R1;51.05419367
R2;60.17805475
R2;60.17080007
R3;66.45538386
R2;60.15950769
R1;51.0429424
R1;51.07899715
R3;66.45030974
R3;66.45680853
R1;51.05580181
R1;51.06955353
R2;60.14737706
R3;66.44091876
R1;51.05386533
R1;51.04470423
R3;66.46158182
R1;51.06073851
R2;60.1655022
R2;60.1572431
R2;60.16715334
R1;51.05644946
R1;51.05907317
R1;51.08148418
R1;51.06171125
R3;66.43929286
R2;60.15949351
R2;60.14387442
R1;51.05161146
R2;60.14643014
R1;51.05631523
R2;60.16344007
R2;60.14396926
R2;60.1532762
R1;51.04791076
R1;51.06322998
R1;51.05535049
R2;60.16738902
R1;51.06515604
R2;60.16219527
R3;66.46172971
R1;51.05203716
R1;51.06700903
R2;60.14822998
R1;51.0538285
R3;66.44357328
R1;51.0662226
R1;51.06511608
R1;51.04967341
R1;51.06804611
R3;66.45794343
R3;66.47166242
R1;51.0553548
R1;51.06073165
R3;66.44007174
R3;66.45340155
R2;60.15799638
R3;66.43586614
R3;66.45128532
R3;66.47471357
R1;51.05278651
R3;66.46115133
R1;51.06837679
R3;66.44927577
R2;60.16540174
R1;51.06177424
R2;60.16100824
R3;66.46472231
R1;51.05719969
R1;51.07007304
R3;66.46264285
R3;66.45400386
R2;60.14183625
R2;60.15655142
R3;66.46169748
R2;60.15294472
R1;51.07070083
R2;60.16505095
R3;66.44524014
R3;66.4471339
R1;51.06181414
R2;60.16046679
R2;60.1680276
R2;60.15114409
R2;60.16157084
R2;60.15414764
R2;60.15965068
R3;66.45620598
R1;51.07445654
R3;66.43902958
R3;66.44336396
R2;60.17477352
R3;66.44123223
R1;51.07711771
R2;60.15293245
R2;60.16282932
R1;51.03975915
R1;51.05707504
R1;51.06943279
R3;66.46114507
R2;60.14699672
R2;60.13730536
R2;60.14185703
R2;60.15582581
R2;60.13869171
R2;60.15272624
R1;51.06091
R1;51.08245849
R1;51.05791557
R3;66.46784257
R1;51.06535803
R3;66.43306673
R3;66.46363582
R1;51.06349786
R1;51.05532057
R2;60.1698685
R1;51.06136241
R3;66.4355413
R2;60.15436438
R1;51.06633829
R2;60.15891501
R3;66.45567382
R2;60.14560211
R3;66.43449385
R1;51.07133749
R1;51.05172171
R3;66.45449712
R3;66.42689337
R2;60.15791279
R2;60.1640753
R1;51.05880599
R3;66.45190147
R2;60.16097994
R2;60.14649651
R1;51.05809499
R3;66.45237172
R2;60.15568419
R3;66.45997705
R1;51.05396566
R1;51.05362403
R2;60.1739674
R3;66.4628865
R2;60.15852793
R1;51.05748371
R2;60.17925361
R1;51.06611656
R2;60.16185508
R1;51.07536192
R2;60.16668992
R1;51.06676495
R3;66.45005145
R1;51.05148266
R3;66.43637509
R1;51.05207712
R1;51.06984881
R1;51.0560235
R3;66.44698522
R1;51.05915838
R3;66.44253483
R3;66.44025546
R1;51.05080921
R1;51.06171892
R1;51.05969607
R3;66.45331537
R2;60.1519561
R3;66.45708391
R1;51.04101736
R3;66.44743912
R2;60.15281148
R2;60.14555918
R3;66.45158077
R3;66.46627144
R1;51.06534701
R3;66.45003737
R1;51.07098234
R1;51.04807672
R2;60.14963702
R2;60.14919425
R2;60.14963331
R2;60.15620416
R2;60.1656672
R1;51.07642395
R2;60.14798576
R2;60.17091819
R3;66.45397337
R3;66.44306525
R3;66.44926243
R3;66.4440713
R2;60.15204618
R2;60.15533309
R1;51.07693582
R1;51.05624762
R2;60.16109583
R2;60.14630195
R1;51.05939339
R1;51.04488715
R2;60.19376413
R3;66.46140905
R2;60.1747684
R3;66.46897415
R2;60.1601868
R2;60.16774368
R1;51.07833287
R1;51.06637628
R3;66.46779194
R1;51.05097934
R3;66.44058151
R2;60.1518744
R3;66.43298276
R3;66.45778338
R2;60.17529032
R2;60.15703036
R2;60.1579701
R1;51.05559387
R3;66.45722037
R1;51.05367573
R1;51.05115526
R3;66.42231472
R2;60.15499343
R2;60.1663282
R1;51.06367201
R2;60.15830514
R3;66.45606488
R3;66.44910736
R1;51.07570842
R2;60.13736834
R3;66.45145869
R2;60.16676998
R1;51.05554469
R1;51.05394886
R2;60.16144031
R3;66.44944712
R2;60.1639065
R1;51.04575759
R2;60.15014784
R3;66.44454358
R1;51.0684485
R3;66.44914561
R1;51.06373621
R3;66.4426527
R1;51.05976032
R3;66.46067074
R2;60.1677462
R1;51.07255156
R2;60.1510982
R1;51.04524494
R1;51.04793751
R1;51.03968294
R2;60.1518627
R2;60.17549836
R3;66.44406107
R1;51.06423042
R2;60.16123632
R3;66.46020105
R2;60.14984927
R3;66.44248348
R1;51.04742419
R1;51.06197318
R2;60.16505454
R1;51.07628098
R2;60.16998267
R2;60.179823
R2;60.1458355
R1;51.06727546
R1;51.07177764
R2;60.14271517
R3;66.46382691
R1;51.05158767
R2;60.15111037
R3;66.43497335
R2;60.1672668
R2;60.1467941
R3;66.44494995
R1;51.05993585
R3;66.46373001
R2;60.16156178
R2;60.15238112
R2;60.16450511
R3;66.44540058
R3;66.44025465
R3;66.41232081
R1;51.05019177
R1;51.05705589
R3;66.4551181
R2;60.14184737
R1;51.05503563
R3;66.44992675
R1;51.04476478
R3;66.44274414
R2;60.1463736
R3;66.44302143
R2;60.13983729
R2;60.16416023
R1;51.06652322
R1;51.05438547
R2;60.15675144
R1;51.05659337
R2;60.15979588
R3;66.44562644
R1;51.07164415
R1;51.03923631
R1;51.05728001
R2;60.13555451
R3;66.43420939
R2;60.16659729
R3;66.45142987
R3;66.46006077
R1;51.07323736
R3;66.44864613
R2;60.15852462
R1;51.06859775
R3;66.44213117
R2;60.17712447
R2;60.16036888
R2;60.17329937
R1;51.06445023
R2;60.16601753
R3;66.44941361
R2;60.15610829
R1;51.06622191
R2;60.16138076
R1;51.06244855
R1;51.06060796
R1;51.05611118
R3;66.45619184
R3;66.46331129
R2;60.15768545
R1;51.05183103
R1;51.03503506
R2;60.17264802
R3;66.44710622
R2;60.15238326
R1;51.04849891
R3;66.45468432
R2;60.16932008
R1;51.06602911
R3;66.46085375
R3;66.44105301
R1;51.06696241
R3;66.44441316
R2;60.14754297
R3;66.46098288
R3;66.4575239
R1;51.05292539
R3;66.44577475
R3;66.46591659
R1;51.05615541
R1;51.06631589
R1;51.07295479
R1;51.03845518
R3;66.46365522
R3;66.44263619
R2;60.17014091
R3;66.4462902
R3;66.45875122
R3;66.46247134
R1;51.06470499
R1;51.06549083
R1;51.04857599
R1;51.05266279
R1;51.06960494
R1;51.07074972
R1;51.05702164
R2;60.17699241
R3;66.45375074
R1;51.06305673
R2;60.15590774
R2;60.16060138
R1;51.06947279
R1;51.05516776
R2;60.15444044
R1;51.07646546
R1;51.06493449
R3;66.45997093
R2;60.16616196
R3;66.47834386
R2;60.15786192
R3;66.44499216
R1;51.07315162
R2;60.16572618
R3;66.44683571
R1;51.06157424
R3;66.43428604
R2;60.14825625
R1;51.06284024
R2;60.16901627
R2;60.16551505
R2;60.15942574
R3;66.4420179
R3;66.45359138
R3;66.4388158
R3;66.4468172
R3;66.44394573
R3;66.45876807
R1;51.05364396
R1;51.05129568
R2;60.14630793
R2;60.16172982
R2;60.17182975
R1;51.04431853
R3;66.45543122
R3;66.44285468
R2;60.15876962
R1;51.05324304
R1;51.070243
R3;66.46079507
R3;66.44568356
R3;66.45421268
R1;51.0498914
R2;60.17565997
R1;51.06249233
R2;60.16735928
R2;60.14932838
R3;66.44827436
R2;60.15371408
R1;51.0472134
R2;60.16088541
R2;60.15963131
R3;66.45056157
R1;51.06077313
R2;60.16917095
R3;66.44416867
R1;51.03824797
R3;66.47546146
R1;51.07348243
R1;51.04413516
R3;66.4544007
R1;51.06044795
R1;51.04864878
R1;51.0574457
R1;51.06267122
R2;60.1522736
R2;60.16620958
R3;66.43811593
R1;51.05744286
R2;60.15467521
R3;66.447652
R3;66.46296081
R1;51.05536003
R3;66.45746843
R2;60.14897676
R3;66.46011834
R1;51.04055674
R2;60.16385662
R1;51.06218871
R2;60.17196306
R3;66.47932277
R1;51.06385003
R2;60.15235084
R3;66.4574237
R2;60.16766408
R1;51.04317837
R2;60.1549035
R2;60.15022456
R1;51.06930574
R1;51.05324042
R2;60.16337541
R3;66.46552267
R3;66.45661472
R1;51.05451186
R2;60.14321748
R2;60.1636584
R3;66.4568059
R2;60.14341495
R2;60.14192539
R1;51.06745861
R2;60.13879783
R1;51.05762491
R3;66.45865463
R3;66.42982326
R1;51.07380587
R2;60.17132144
R3;66.4469869
R2;60.14405184
R3;66.45322551
R1;51.04595876
R2;60.15951662
R2;60.16517999
R2;60.15780473
R1;51.05979215
R1;51.04114225
R3;66.43998243
R1;51.06830267
R3;66.4620558
R2;60.16761434
R1;51.0798435
R3;66.44057808
R3;66.45382151
R3;66.45389722
R1;51.06669808
R3;66.45441297
R1;51.06667629
R3;66.45427075
R1;51.05613497
R1;51.06281524
R3;66.45562386
R3;66.4563993
R2;60.17049574
R1;51.07417494
R1;51.08014093
R2;60.16542732
R2;60.15133748
R2;60.16555442
R2;60.16668389
R1;51.04722753
R3;66.4465099
R1;51.0763925
R1;51.06635011
R2;60.16343888
R3;66.46259282
R2;60.15349707
R1;51.05762185
R1;51.05712303
R2;60.16468175
R1;51.0674481
R3;66.45961491
R1;51.04874443
R2;60.17182664
R3;66.42897523
R1;51.06103205
R2;60.16376563
R3;66.44846172
R2;60.16020752
R3;66.45304204
R1;51.05320432
R1;51.05019248
R1;51.05920636
R2;60.15237864
R2;60.16942811
R1;51.07090459
R2;60.15206341
R1;51.06788893
R1;51.06303072
R1;51.06348403
R3;66.44015454
R3;66.43805778
R2;60.16241429
R2;60.15508644
R1;51.04189872
R2;60.13663734
R3;66.45184441
R2;60.17231101
R1;51.05677168
R2;60.14212761
R1;51.07449219
R3;66.45600679
R3;66.4503089
R1;51.06900784
R1;51.05150061
R3;66.45138491
R3;66.43920442
R3;66.43681761
R2;60.168138
R1;51.06863124
R3;66.448342
R2;60.15888122
R1;51.06850476
R2;60.1348605
R1;51.06908778
R2;60.16485768
R3;66.46917343
R1;51.05237107
R1;51.05422133
R3;66.44718503
R1;51.06075863
R3;66.4598785
R1;51.05643248
R3;66.45183299
R3;66.4403652
R2;60.14923821
R3;66.45111061
R2;60.14248721
R3;66.43854489
R1;51.05943285
R2;60.16491864
R2;60.15997146
R2;60.1660553
R3;66.44427796
R1;51.03905437
R1;51.05486627
R1;51.05389291
R3;66.46254723
R2;60.14949797
R2;60.18555105
R3;66.44893054
R1;51.08268513
R3;66.4518341
R3;66.44250152
R2;60.17447057
R2;60.1560383
R3;66.45209707
R1;51.05967225
R1;51.0587589
R3;66.44549378
R1;51.06116982
R2;60.16209762
R1;51.05295411
R2;60.15529216
R1;51.05837585
R1;51.06714756
R1;51.05591063
R3;66.44956195
R2;60.15308167
R3;66.44734749
R2;60.14645853
R2;60.16879724
R1;51.04791879
R1;51.06551959
R1;51.06200713
R1;51.06049523
R2;60.15167074
R2;60.16448799
R1;51.05304241
R1;51.05548145
R1;51.05373022
R3;66.44725395
R2;60.16213183
R3;66.44516459
R1;51.06806856
R3;66.44827076
R3;66.46093671
R3;66.46074626
R3;66.45856874
R1;51.07085705
R1;51.07731721
R1;51.05192818
R3;66.46466615
R3;66.44168823
R1;51.07282528
R3;66.44167084
R1;51.0763937
R2;60.17779822
R2;60.17077819
R2;60.16070374
R1;51.04162843
R2;60.14550544
R1;51.04637757
R2;60.18010628
R2;60.1774806
R1;51.05910278
R2;60.15558933
R1;51.05638503
R1;51.0757311
R3;66.44587933
R3;66.44917976
R1;51.0599876
R2;60.15402169
R2;60.1819522
R3;66.45965218
R2;60.16454456
R3;66.43890378
R1;51.06599525
R3;66.43869424
R3;66.43858721
R1;51.07546916
R2;60.14754584
R1;51.05718216
R3;66.45167637
R3;66.46242966
R3;66.44949801
R2;60.15259439
R1;51.05769628
R3;66.45226099
R3;66.44626431
R1;51.05474105
R3;66.43982095
R2;60.15113347
R3;66.43225303
R3;66.4747057
R3;66.46147864
R3;66.44653553
R1;51.04776458
R3;66.45514409
R3;66.46922826
R1;51.06276476
R2;60.16271193
R2;60.1598332
R2;60.17196272
R1;51.04546506
R1;51.05394158
R3;66.45215536
R2;60.14504494
R3;66.46146913
R1;51.06047396
R1;51.07542676
R3;66.45483858
R1;51.07062849
R1;51.06506719
R1;51.071186
R3;66.46139497
R1;51.06700497
R3;66.43966906
R3;66.4376744
R1;51.05162872
R3;66.43632192
R1;51.05434391
R2;60.14409976
R3;66.43307604
R3;66.45785382
R3;66.45259347
R2;60.1733917
R3;66.44524625
R2;60.18220841
R2;60.15322154
R2;60.17323326
R3;66.43652178
R2;60.1638347
R1;51.0630358
R3;66.43840013
R1;51.06434543
R1;51.04575365
R1;51.0537441
R2;60.16066845
R3;66.43876667
R3;66.4456296
R1;51.07698903
R1;51.05476206
R1;51.05265318
R1;51.0785688
R3;66.45042722
R2;60.14832277
R2;60.16448781
R2;60.16145975
R2;60.15989894
R1;51.05292411
R3;66.45177214
R1;51.04945029
R3;66.46120847
R1;51.06780646
R1;51.06134679
R2;60.15310771
R1;51.06143418
R1;51.04263486
R3;66.4435519
R1;51.06425367
R3;66.4566816
R3;66.43408147
R1;51.05095553
R2;60.16023678
R3;66.44000332
R1;51.05943669
R2;60.1621198
R3;66.44928305
R2;60.15140884
R1;51.0431246
R1;51.06614846
R2;60.14449283
R1;51.07376487
R2;60.1530251
R1;51.0530156
R3;66.45287423
R3;66.4567723
R1;51.05410472
R3;66.46737592
R1;51.05475188
R3;66.46020103
R2;60.15235388
R3;66.46569878
R1;51.06580639
R3;66.43705779
R2;60.15112852
R2;60.1622051
R2;60.17479482
R1;51.04694789
R1;51.04621443
R3;66.45554468
R1;51.06521131
R2;60.16274828
R3;66.46057478
R1;51.0597445
R1;51.07078019
R2;60.16237442
R2;60.15017871
R1;51.06319292
R2;60.1735786
R3;66.44344094
R1;51.06067318
R3;66.44491274
R2;60.15043004
R1;51.04522768
R2;60.16094784
R2;60.17279544
R1;51.07718394
R2;60.1637035
R2;60.14751751
R3;66.44646572
R3;66.44054809
R2;60.1618916
R3;66.44219427
R3;66.46819196
R3;66.44626644
R1;51.06337612
R1;51.05382625
R2;60.15764309
R2;60.16322485
R2;60.15077501
R1;51.05273154
R3;66.44600433
R1;51.05124553
R3;66.45694351
R3;66.46509697
R2;60.14764799
R2;60.16310356
R2;60.15498984
R2;60.16380489
R3;66.44708407
R2;60.1461561
R1;51.08136471
R3;66.46591491
R3;66.4540953
R1;51.07036236
R2;60.16290896
R2;60.15777258
R3;66.43584532
R1;51.04704201
R2;60.1639972
R1;51.05622918
R3;66.44957184
R3;66.45531337
R2;60.15458429
R1;51.05159962
R1;51.08148937
R1;51.0610548
R3;66.44280103
R1;51.05866555
R3;66.4497712
R3;66.43895368
R2;60.17834642
R1;51.04868867
R2;60.17801478
R2;60.17482231
R3;66.43495337
R2;60.14143759
R2;60.14285492
R2;60.15011883
R3;66.43802629
R2;60.13891763
R3;66.44997136
R1;51.06432957
R2;60.16799639
R1;51.05353021
R1;51.05524338
R1;51.0564186
R3;66.45223911
R1;51.06290535
R3;66.46153285
R1;51.0549154
R1;51.06358913
R2;60.16718767
R3;66.45010964
R1;51.07133403
R3;66.45472603
R2;60.15676899
R3;66.45214541
R3;66.45722892
R2;60.16776588
R2;60.15651825
R1;51.05012684
R3;66.45587242
R3;66.4715403
R3;66.45786675
R2;60.17439782
R2;60.15503332
R1;51.05604043
R1;51.05461528
R1;51.06763257
R3;66.44497422
R2;60.16682733
R2;60.15665944
R3;66.45056436
R3;66.42474262
R3;66.44463751
R1;51.06821536
R1;51.06334028
R3;66.46921917
R2;60.17473019
R1;51.06442691
R2;60.1684371
R2;60.16134005
R1;51.03010985
R2;60.13667175
R1;51.04903271
R1;51.05246977
R2;60.1716185
R3;66.45033833
R1;51.05684301
R1;51.03946754
R3;66.44359815
R3;66.45640309
R2;60.15243724
R2;60.16052928
R1;51.05796538
R2;60.14950887
R2;60.15470366
R1;51.06397631
R1;51.07659462
R2;60.1811458
R1;51.05656316
R2;60.17558023
R3;66.44381095
R1;51.0496196
R3;66.44260599
R2;60.18932094
R3;66.43627663
R3;66.42652785
R3;66.44273573
R2;60.17525072
R1;51.05836147
R1;51.05987834
R2;60.16082075
R2;60.15994576
R2;60.16947096
R3;66.45504196
R2;60.17052003
R1;51.06668843
R3;66.47021642
R1;51.05413624
R2;60.14939169
R3;66.45012061
R3;66.45296097
R1;51.06784835
R1;51.0648493
R1;51.06600283
R2;60.16137279
R1;51.07341541
R2;60.17053615
R2;60.15302324
R1;51.07666012
R1;51.06251162
R3;66.46001286
R3;66.46020659
R1;51.07814638
R2;60.15706528
R3;66.4552671
R2;60.16707167
R2;60.16012779
R2;60.17505747
R1;51.05954038
R2;60.16711683
R1;51.05978111
R2;60.13706936
R1;51.0718984
R3;66.46737801
R3;66.44220351
R1;51.0532811
R3;66.44549621
R3;66.45861985
R3;66.4466052
R1;51.06177562
R3;66.44773163
R3;66.45222771
R3;66.44144528
R1;51.0594657
R1;51.07356935
R3;66.45528394
R2;60.15965132
R1;51.06106145
R3;66.45219098
R1;51.05953065
R3;66.43713284
R1;51.06499977
R1;51.06984351
R3;66.45987587
R2;60.16034914
R2;60.13791406
R2;60.16134307
R2;60.15654114
R1;51.04247002
R3;66.4633352
R3;66.4371362
R1;51.04761433
R3;66.44481038
R2;60.16073256
R1;51.07088574
R3;66.44202625
R2;60.1520305
R1;51.06616876
R2;60.18010588
R2;60.16565338
R3;66.45134333
R3;66.44821462
R1;51.07390245
R1;51.06483658
R2;60.16903345
R2;60.1520863
R3;66.44979651
R2;60.15359839
R1;51.06236439
